,ep_num,air_date,summary,ep,religion,business,military,home,relationships,race & education,politics,media,other,sports,law & order,medical,family,holidays,travel
367,369,2008-11-28,A man in Pakistan buys an amulet with the power to protect anyone from harm. He tests it out on a chicken.,369,0.11641297059753068,0.19215617714274472,0.06725500124653182,0.15020175846886147,0.0020555661992824824,0.0014706717528989058,0.05213014104870746,0.0018967881532185493,0.2799245229205982,0.010140732168354113,0.007183084146642538,0.024567376077158722,0.04279038932259581,0.00594795479095997,0.045866865963914566
368,370,2008-12-19,"Stories of people who ruin things for everyone else, or who are accused of that.",370,0.028075183009378515,0.004920113879590079,0.031488011168725155,0.013675700493534795,0.0018679446242550316,0.01346268811842203,0.044820798362040684,0.1695696286278474,0.0025931156138879123,0.06972678619975775,0.004230620885061172,0.43912796995273623,0.13387992967581258,0.005123717265198892,0.03743779212375183
369,371,2008-12-26,We document life in a mall in Tennessee during the run-up to Christmas.,371,0.01662920712695011,0.2866737025888125,0.05514665024813491,0.16506244413868493,0.002702397860004248,0.01976168179151331,0.09626954069687668,0.1745211372751219,0.006150450021714086,0.004505293093398881,0.04299162415066432,0.0020322116355905827,0.008888587478452567,0.09867010511194317,0.019994966782137746
370,372,2009-01-16,"On the eve of Obama's inauguration, we sent reporters out to talk to people about how they're feeling.",372,0.05153516431961674,0.08047356216855361,0.06699246651116796,0.00378446585539848,0.031707104412607094,0.024771172953326613,0.4716513403244833,0.0047471163005589675,0.05236349436810752,0.0055761192581802775,0.14054246787013291,0.01356429836266767,0.034365485451058754,0.00540596158879678,0.012519780255343447
371,373,2009-01-30,Stories about what happens when someone new takes over—someone with a vision of how things ought to be.,373,0.1700875641089105,0.3750570071175711,0.08350900420865345,0.04825114585928096,0.02423648243326536,0.008403957947031658,0.08426921736763869,0.02834812886336208,0.009503250264903132,0.007077475018182015,0.09806559027012215,0.015187146484126708,0.0033517648472376734,0.0042441981380212475,0.040408067071693185
372,374,2009-02-13,"Of the billions of people in the world, what are the odds that any two people are a real match?",374,0.0109175839323602,0.009438195268238095,0.003031338231246807,0.03331619628306664,0.11917169554617708,0.11591257302221995,0.005661193012992677,0.5142929830151286,0.10475830743747165,0.01963596867618537,0.017675231168542475,0.016422821760840756,0.015789448509853685,0.010121039718660168,0.0038554244170159804
373,375,2009-02-27,We tackle a very tough subject: Trying to explain exactly what a bank is and does.,375,0.0012682383368697433,0.956426088788433,0.0011704297667611133,0.0019189391133967743,0.001966585284839057,0.0011994659460974047,0.016969089073420197,0.0028652418933194385,0.0011864250421800401,0.0021953614539040964,0.0065183953600365776,0.0020535133343439708,0.0015348917709402344,0.0012349856388658665,0.0014923491965923115
374,376,2009-03-13,"Stories of people with wildly popular or unpopular views for one moment in time, and how those views stand up years later.",376,0.04873192198522153,0.04775685585607711,0.010616246397284064,0.002702269009271478,0.07594336021465996,0.17441194935158427,0.38598830627052577,0.005088312173410622,0.0034823376140599256,0.022667589791212008,0.05505143988160722,0.0040722085593691065,0.1410776423269873,0.0014862152369539527,0.02092334533177589
375,377,2009-03-27,We highlight the unusual circumstances our economic drought has left us in.,377,0.0012326332291161153,0.665424925373294,0.007773694642719857,0.14290700991719393,0.0012087144828451261,0.005581514704365956,0.0038195847945154144,0.0055362177791093556,0.007372310459576879,0.003744884840485486,0.07263858051674728,0.005876273313883956,0.0025632285617748912,0.007370775252575931,0.06694965213179584
376,378,2009-04-17,Stories of people forced to let go of their firmly held beliefs.,378,0.23943006621982119,0.02454610927603385,0.002011211839582072,0.120995005363407,0.02661785761354145,0.01606841165368599,0.004976547873315694,0.2017458156597561,0.0020417581144765466,0.07108183883994582,0.0024263675921839993,0.037033684366806194,0.2243007268043918,0.02478119310711174,0.0019434056759404731
377,379,2009-05-01,"A live episode of the radio program, including stories told on stage by Dan Savage and Mike Birbiglia.",379,0.08941527922505,0.016981577771035046,0.07823036894049931,0.13942360853760813,0.1072371801061828,0.0055824788977631885,0.001413835235088621,0.21479106899226943,0.008110667548026002,0.011658570828554638,0.11552558108278065,0.06576701010864106,0.10500153191898562,0.004311662931515147,0.036549577876000265
378,380,2009-05-15,"Stories of people who find themselves in situations far from the beaten path, without guidelines or useful precedents.",380,0.0060149953211842055,0.34928555103286346,0.11031680390551442,0.09786417818013593,0.013903206806706927,0.0028757565408291685,0.012868444704292787,0.004139161080873952,0.025747453924083896,0.004841800127688744,0.11638262977379908,0.012158464937005557,0.18802178380492512,0.004766255796255547,0.05081351406384125
379,381,2009-05-22,A well-known activist is accused of spying on other activists for the FBI.,381,0.06443414902133507,0.0810762510344912,0.1773979535612945,0.06729820411776567,0.009749897713605552,0.07514133158784007,0.20954213571792504,0.014814885261020866,0.024918232713284843,0.02091684043228086,0.05683573898158024,0.008846679720353384,0.12224505778303593,0.0017031598963277161,0.06507948245785908
380,382,2009-06-05,Where were the regulators and watchdogs who were supposed to be overseeing the banks and the finance industry?,382,0.001839611014760705,0.6569769727386183,0.0022024170558954457,0.002213224224642107,0.0025576619405334603,0.03900664248395464,0.042191716272698236,0.008396202894924881,0.0031229129047785045,0.0018008576783435446,0.22713615113760194,0.005946869946282791,0.0027246681438739687,0.0015589592731279824,0.0023251322899635325
381,383,2009-06-19,Little-known and surprising stories of how all sorts of institutions began.,383,0.009065537399939653,0.14932359655987357,0.04066050733216457,0.0016811799045638367,0.02447354336891361,0.013791136037223166,0.06109133267799728,0.1870410880565312,0.04143313692803523,0.016454980070074204,0.2518027603527863,0.0046767763449061675,0.16824904058395146,0.0011485809520126906,0.02910680343102702
382,384,2009-06-26,"When things go wrong, it's easy to pin it all on one person and watch them go down in flames.",384,0.0022120561875462945,0.15870839797093655,0.1212820758493684,0.2255530062081575,0.05374503971170352,0.013066499769201167,0.011938384904139785,0.004615355691711788,0.08528940575780553,0.06930968691788092,0.06652334557833517,0.0021625507002149364,0.18169981984303965,0.0016175954454413924,0.002276779464517446
383,385,2009-07-10,"It's tempting to act as your own lawyer, to argue your own cause.",385,0.0025286471503524004,0.00393248367959122,0.024591087078346965,0.12044078219067005,0.045829150290192695,0.028907853698033618,0.0024292297486610253,0.1732358912923498,0.03765091427458853,0.07735205844721292,0.2961314994703703,0.15968511511986977,0.02209519802917202,0.002687742165519135,0.0025023473650693587
384,386,2009-07-24,"Stories where the fine print changes everything, whether you read it or not.",386,0.014098665933929255,0.11663562025356053,0.005038016998098154,0.0028189214186971376,0.0669578431807329,0.004247725199078477,0.08282021768898715,0.08853501773488011,0.0045557004831928115,0.0041690192018863535,0.25055332349463677,0.17243701549430618,0.1711120460245703,0.00220828701910435,0.013812579874339573
385,387,2009-08-07,The U.S. government spent two years on a sting operation trapping an Indian man suspected of being an illegal arms dealer.,387,0.003866054831996728,0.18374565708987373,0.16368422579446357,0.018338768558979496,0.001823830545851712,0.0019411930104947812,0.02013595855605513,0.021747013926609483,0.029062694148378566,0.012583653285857312,0.5289900720073767,0.0016134550109636464,0.006681786863885399,0.0021397217716004734,0.0036459145976132615
386,388,2009-09-04,Nine radio reporters. Two days. One rest stop on the New York State Thruway.,388,0.0013403916179900058,0.02703068965163213,0.013561630268381088,0.11361075061873911,0.00558288314930323,0.0525364622166528,0.016792427425035953,0.18614091270791455,0.011070043482053276,0.06402857698798635,0.002196447646085198,0.0022811495376769565,0.05930636146678142,0.012817316895617754,0.43170395632815023
387,389,2009-09-11,"Tales of estranged sisters, BFFs breaking up, and how reality stars walk the fine line between making friends and getting famous.",389,0.03936006286305972,0.027106470337870437,0.025127362021537637,0.13045655630799632,0.22173441058134338,0.07588684454103699,0.0017807561125928154,0.1578469347953007,0.015948372227319974,0.04889184044189883,0.002545088204398249,0.007716925036888621,0.22062370396491784,0.005843262493043559,0.019131410070794996
388,390,2009-09-25,We mark the anniversary of the economic collapse.,390,0.0017164091758089031,0.9067312271019837,0.018933410001944845,0.0027662062669864262,0.003144880578476478,0.004679189620205911,0.0020878551678914846,0.03006422590883485,0.005293811687956682,0.006310751343053928,0.0013380455585611478,0.005259759227946351,0.006014695276785659,0.003557306151477577,0.0021022269320860737
389,391,2009-10-09,"An hour explaining the American health care system—specifically, why it is that costs keep rising.",391,0.0012450444310641276,0.11639784963732759,0.0009654973585211059,0.0015622031738123177,0.0013843722416162904,0.0014931276293324743,0.056864557376194856,0.0012965032641768705,0.0015097313859106177,0.0013270701951155922,0.009611028750343916,0.7907360316784869,0.006853171218948698,0.002077664770695417,0.006676146888453282
390,392,2009-10-16,A deeper look inside the health insurance industry and the dark side of prescription drug coupons.,392,0.0030043691574815406,0.37315046154556386,0.01373169951646039,0.0012037269034834526,0.0010099040818800867,0.005308932124419589,0.004624633645154987,0.0008601854666166752,0.005246428191961169,0.018551527802511715,0.0014150755048802652,0.5684356158571487,0.0012800345017466082,0.0012047171590152332,0.0009726885416755882
391,393,2009-10-30,"Stories of cheating, cheaters and the cheated.",393,0.007046285969577454,0.0184386786990171,0.0044344673813058975,0.2748499409859717,0.23475353651102845,0.004431333948507623,0.0032144016490614703,0.03022923290165718,0.04715664406921888,0.0017419020574223508,0.004354366182898608,0.008733894994081863,0.2139048163099072,0.02450801927759774,0.12220247906274657
392,394,2009-11-06,The story of man who tries to investigate a neighborhood crime and ends up in jail himself.,394,0.13384323112399385,0.1342452772755723,0.14581966059742746,0.2306481921239499,0.08401747936910002,0.00375484517072862,0.0037903019058040314,0.10108768149832437,0.0046081214129799816,0.007955110232010487,0.11249323032833768,0.0022414710332375265,0.004754383570364449,0.0024622352123754277,0.028278779145793808
393,395,2009-11-27,Stories of people who are up while the rest of us are sleeping.,395,0.0019421078704836626,0.1465154148543629,0.02066428759755814,0.5213163337381687,0.019234422743539252,0.0025071154504883613,0.0014225430375764305,0.06613154389300564,0.011096664508909674,0.003140834714861047,0.0038250106463016895,0.012416222051077935,0.06235591996398009,0.014198410520060023,0.11323316840962618
394,396,2009-12-18,"The show goes to Penn State to report on tailgating, frat parties, and other alcohol-induced mayhem.",396,0.0009674725446380427,0.028244738460759995,0.07057401670501907,0.09693054757047902,0.0010956176308183432,0.2432266608182406,0.03310464628065191,0.002136677622044243,0.0021834861377240445,0.4949605876567878,0.0016517595866780265,0.005583032668573157,0.0015928563448235772,0.0013442813066232436,0.01640361866613889
395,397,2010-01-01,We asked our contributors to predict real events that will happen to them and the people they know in 2010.,397,0.005781759512814031,0.19164511163690712,0.002628154724856288,0.044243413890418797,0.029107790437738094,0.07380030588332405,0.03230481124894971,0.13326124989685867,0.03986299291704895,0.027903879053001148,0.006348819179680728,0.08235313383562387,0.27386860355029863,0.02915016667650283,0.0277398075559771
396,398,2010-01-08,Stories of people betting on something with very bad odds.,398,0.0017857888452143386,0.03641421855765465,0.023079073214210474,0.1288052092560115,0.15899352103186723,0.03228874682606574,0.02898026638194433,0.0017610913044582652,0.04804792681871158,0.17803105866126037,0.12715471210092125,0.022972197330149654,0.15440954386671132,0.023916012727036393,0.033360633077783065
397,399,2010-01-22,"A man finds himself in a train station in India, with no idea how he got there or who he is. That, and other stories of filling in the blank.",399,0.05826320480089032,0.09379130471528266,0.12149658863320613,0.22880388495320808,0.08352051188590526,0.00431949198007184,0.002508614942471642,0.007309854857030578,0.1277043203420822,0.016189374972820254,0.013034413202664179,0.09386195536908717,0.10994259563692141,0.006322817847056768,0.03293106586130138
398,400,2010-02-12,"For our 400th show, we try something harder than anything we've ever tried.",400,0.10165850457236103,0.05959408986350929,0.01716728009051867,0.007505169601310775,0.004521624843969342,0.014178023946550562,0.043504717470592626,0.3150332551587051,0.0027894261986234764,0.034952723177562504,0.01152565453869136,0.01940986364858364,0.2055872965623691,0.05239356758754232,0.11017880273911006
399,401,2010-02-19,"A chimp is raised twice—once as a human child, and again as a chimp.",401,0.041105475410832426,0.0026699943795138207,0.005116880104140428,0.005492623703192513,0.2482223308505112,0.013329948885173856,0.001694685749147072,0.0023255488071701135,0.10999300356078068,0.0414684823830361,0.0018518809006648114,0.044680952266460607,0.4137056073718113,0.01508129981222271,0.053261285815342424
400,402,2010-03-12,Stories about one person single-handedly taking charge of a situation gone wrong.,402,0.013129875551262665,0.014442983926080635,0.1596728861716545,0.1562944088285343,0.01233689477916502,0.13983427728258352,0.10187740207252075,0.12686049767140664,0.018652326019505908,0.026048946031068814,0.03363190010246227,0.013414676914536442,0.074490532832112,0.0023785744443192234,0.10693381737278708
401,403,2010-03-26,A car plant in Fremont California that might have saved the U.S. car industry.,403,0.003655678286924459,0.9199828900950147,0.008517357852118148,0.002003328021484808,0.011935399634192092,0.0026106452204493636,0.0033840487078934762,0.005124533348868751,0.0026791722223161317,0.02003584380856975,0.0016818225088538802,0.003211774829063347,0.0017010243924542683,0.0012997066073834258,0.012176774464413316
402,404,2010-04-02,"Living behind enemy lines, among the enemy, it's sometimes hard to remember why you're fighting in the first place.",404,0.6916366859924405,0.014801201041703063,0.001879930748224157,0.014180217827672056,0.0036003995116942484,0.0024400550673964656,0.002945480285525843,0.0022066348324525547,0.0832207803631167,0.014553800170539461,0.024653479042346382,0.13493570658335693,0.0038545389514234533,0.0016426406426948807,0.003448448939413331
403,405,2010-04-09,The inside story of one company that made hundreds of millions of dollars for itself while worsening the financial crisis for the rest of us.,405,0.014397426180579959,0.6014851178153792,0.18330124705480785,0.006273331568576689,0.0017425765791482788,0.0012659929930972926,0.0033781098838290505,0.06984045548491594,0.008759355326329054,0.012476329476324233,0.08075603610167686,0.0014819957845417426,0.00886358307613129,0.004803591689409601,0.001174850985252924
404,406,2010-04-23,Can a rat crawl through your plumbing and end up in your toilet?,406,0.0015055238043654748,0.09455334822026301,0.07286187308201787,0.032756010622261966,0.0029092462675306425,0.32964662183774257,0.045120943712942424,0.003691471941880227,0.046633012293205295,0.0018722163914900304,0.029500332597412967,0.2517502972056682,0.0064016708103822135,0.0016826152770806208,0.07911481593575646
405,407,2010-05-07,"Stories of bridges from three different countries, including one in China that's famous for its massive size and its high suicide rate.",407,0.0025614562434487006,0.09851982422558282,0.12798052570245197,0.07375359032655261,0.10516933677169706,0.001540040317947066,0.0017019085123711787,0.0022042316848343746,0.003290821483521456,0.07323838084390134,0.1482198853893894,0.008962863367429779,0.003069388933744878,0.0020921974076827366,0.3476955487894447
406,408,2010-05-21,Blanketing a country in aid and money has never really worked so well. Is there a chance things could be different in Haiti?,408,0.011376696292539686,0.22985430130104945,0.0031008416308816126,0.018083603290209277,0.0026331305137658276,0.019871490005694777,0.002486101571534415,0.0031877919189940928,0.07214172427996907,0.006009383066470088,0.003917680259744866,0.2074768105516504,0.020249637571069713,0.03099030358350316,0.36862050416292363
407,409,2010-06-04,"Stories of people held captive — by criminals, by paperwork, and in one man's case, his own body — and the ways they try to cope.",409,0.0038975091726432595,0.12088608188188477,0.153818328732463,0.10044263229791306,0.0460344703232853,0.0021673790132769187,0.0088794811594676,0.09546274253108786,0.0054172251112490095,0.0028730201290468544,0.2449257314939892,0.02584047076837444,0.1397570314618433,0.01214994195594964,0.03744795396752591
408,410,2010-06-18,"Richard Ravitch has helped fix three governmental crises, so what makes it so much harder for him to solve the state's current financial crisis?",410,0.0014524912528573915,0.48332969148000166,0.021778647806207536,0.0019184966937280234,0.0018744782438751923,0.02466345841785036,0.30725036858732746,0.07984810569315945,0.004329320788242272,0.0027942633290668605,0.004935789028159608,0.012983106107669382,0.003181239715338819,0.0013425899063544348,0.04831795295016154
409,411,2010-06-25,"Stories of first encounters with unknown and distant beings—girls, foreigners, and perhaps even aliens.",411,0.008129561527639243,0.020639089650443,0.1250937521429571,0.19798127698165024,0.030789491671735534,0.0348471448393184,0.03378750893159426,0.2609083410107384,0.08335001725645894,0.07807901026216936,0.0018499471974247846,0.05145331159872684,0.03187108396971254,0.0048745757321975915,0.03634588722723368
410,412,2010-07-16,Michael Larson made the most money ever on the game show Press Your Luck. And it was no accident.,412,0.0018892897645536645,0.37357424436958975,0.014575994770734237,0.09673089425642858,0.013358434685047008,0.009845640001212068,0.03046057148455199,0.06971904126873214,0.01438596284681395,0.16487841493003053,0.0037264139488007424,0.1844211956512713,0.003596683071149799,0.016214119422915067,0.0026230995281692126
411,413,2010-07-30,Nine of us go to small towns in Georgia to ask around until we find stories.,413,0.0023782513766423727,0.09791258187415748,0.056387774889750754,0.10061046010010517,0.009407341933741474,0.041013539497610364,0.029965702104874325,0.03152158405568817,0.021457070467293116,0.027045127148388345,0.0507148253960288,0.0015091462779229375,0.14446004653376454,0.014917947226606174,0.37069860111742586
412,414,2010-09-10,A New York police officer secretly records his supervisors ordering officers to do all sorts of things that police aren't supposed to do.,414,0.002983628774488513,0.005895234846592165,0.47477427149921164,0.07523783813066266,0.008833115168462994,0.005552950368318173,0.001757837286982593,0.08463007108469764,0.0015906070073221108,0.03290561877625061,0.18701921053782303,0.0762451122219015,0.01435839574479725,0.002036219971997796,0.026179888580491285
413,415,2010-09-24,"Stories of crybabies in sports, in politics, on Wall Street, on the streets of California.",415,0.011778958584098057,0.3393030573073284,0.0038622204996281045,0.0618490288773765,0.0019824098355533974,0.004967516405844493,0.24066285284489863,0.003844894188521045,0.041594609815013825,0.21356115434186573,0.041416426684559256,0.02340003382310624,0.0013098950728275423,0.0011891485507832778,0.009277793168595215
414,416,2010-10-15,We spend a month in Iraq talking to Iraqis and Americans about the war that tore the country apart.,416,0.01802757103695266,0.08477803807671909,0.5372548473413586,0.06268631032743825,0.008871713343991007,0.008337683990144272,0.13734910099380726,0.0100193754645148,0.024813443706347988,0.01073128676103618,0.0021096779728099874,0.004313495244001562,0.00282333888338825,0.01038035454051112,0.07750376231697882
415,417,2010-10-29,Two best friends get tired of yelling at their TVs and decide to form a Tea Party chapter to effect political change.,417,0.0018837070453212993,0.04863641078614747,0.003560281698807855,0.019243088779517706,0.0025993304926530503,0.007375094116109023,0.8759210207965308,0.009005752399094808,0.0019445674048715618,0.021402544003090333,0.001366173043156716,0.0016951312980329298,0.002542085451596296,0.00113093988245974,0.0016938728026103472
416,418,2010-11-05,Reporters from Planet Money bought a toxic asset that turned out to be an encyclopedia of the financial crisis.,418,0.0016537583619694494,0.7512030721175932,0.002259923664294182,0.01965707622660798,0.009306870031317712,0.0020975190180562925,0.0017080581650489011,0.050785119779743,0.024329634365825564,0.003561739209657016,0.06794844061702619,0.04560973446788159,0.003877233272002142,0.002752316890535016,0.01324950381244167
417,419,2010-11-12,"The rise and fall of a school maintenance man in Schenectady, New York who terrorized his staff and got away with it for decades.",419,0.006499098272197044,0.16758615527744464,0.10232203238514871,0.09108165621514207,0.07498453816239249,0.07364864326634919,0.18321060896850408,0.0037938193364399518,0.004967992060150471,0.01922539309279075,0.21925979403482904,0.0061811009240330455,0.002389296095053479,0.004549595896372851,0.040300276013151955
418,420,2010-11-19,"Stories of neighbors watching out for each other, for better and worse.",420,0.004631561594196653,0.14230208156305477,0.07061949500116804,0.20183969857490733,0.0347224340151731,0.015117416598634822,0.013599318228596828,0.0767202644319505,0.15334691379999646,0.019846471953141986,0.010998797525657055,0.05428337954096411,0.02173182706456234,0.0021236500160124907,0.17811669009198353
419,421,2010-12-03,"Stories about people who feel compelled to keep going, especially when everyone else has given up.",421,0.08824158968434678,0.061220684489196785,0.013168956274710396,0.06631954433353118,0.005254810829943799,0.003681919172453376,0.029946914453374874,0.3934715178546809,0.09494174781492734,0.006596730075093449,0.04664476295557753,0.010173673328000952,0.038645105660900854,0.015235623520647232,0.12645641955261458
420,422,2010-12-17,The holidays are stressful so we booked a seasonal pick-me-up: an hour of comedy.,422,0.06761739130713003,0.001493966083381082,0.007070084721313641,0.05735080937039812,0.003691638479020564,0.0032533274730487294,0.0013093846957907634,0.0999189809148944,0.0018736662508217422,0.017353462178815903,0.0015682412551750427,0.003945813207962275,0.23362882680761787,0.49824877446404237,0.0016756327905874707
421,423,2011-01-07,Five reporters stumbled on what seems like a basic question: What is money?,423,0.002279512145018383,0.8365470992402508,0.00217145733024289,0.0041673467113606324,0.0013405004550396224,0.0043365838511349565,0.06935795435779592,0.0018703441960482006,0.0043928307223475025,0.02665531893849981,0.0021826827342943393,0.004770731140379181,0.004563380903731891,0.0015515725851916018,0.033812684688664156
422,424,2011-01-14,"When it comes to governing, can kids do any better than grown-ups?",424,0.028409564324085534,0.0499791034354891,0.06516018868201125,0.006692565853963269,0.001746130936475944,0.17621086014205464,0.33501071917161707,0.04347035078364896,0.03604913827998224,0.023300995207759367,0.042163909490373935,0.1404317674671244,0.010394152566369086,0.03617259639863473,0.004807957260410441
423,425,2011-01-21,The story of a wedding 17 years in the making.,425,0.002624136662514918,0.0035068323410489067,0.12443379619102415,0.14416395773010895,0.08096679795382293,0.004484206174147669,0.0025338555504905392,0.030830162082931878,0.003967432777799437,0.04677351085524329,0.0035176610992310423,0.1530757020894655,0.3759625826513942,0.01876281275179007,0.004396553088986619
424,426,2011-02-04,We go backstage with comedy writers at The Onion.,426,0.0720651511251052,0.030283029421018615,0.0014593159894771017,0.02892383333233571,0.013618086265630887,0.015566794416708427,0.01701321712079934,0.4787783001480687,0.07678586049289844,0.06812640335023845,0.0015314516417075786,0.009647920601269384,0.06502496263310852,0.0014440429298779294,0.11973163053175563
425,427,2011-02-11,"We think we may have found the original recipe for Coca-Cola, one of the most guarded trade secrets in the world.",427,0.017990017884990946,0.2953779541323793,0.005195543094922809,0.010075840467537312,0.008389601138713877,0.002662048751721204,0.030458938073601262,0.1546804375312774,0.26675460157453107,0.01739682600778447,0.09371345197130591,0.03612660291896033,0.04528650771131995,0.010029224923372217,0.0058624038175819565
426,428,2011-03-04,Stories about the perils of giving and receiving gifts.,428,0.01286291318624905,0.04648651835841372,0.05735301686360646,0.10053526572033336,0.02695129438566003,0.002581320175585555,0.015576746236177712,0.29464504146707643,0.06476850736253549,0.0042614458241367805,0.014856711169005228,0.11321558717452346,0.02462875836233714,0.10736816015299513,0.11390871356136435
427,429,2011-03-11,Stories of people who've grown so accustomed to wartime that the lives they've left behind no longer make sense.,429,0.0026241357223552387,0.051225867379592435,0.3218433672822083,0.29644510251988354,0.0323083811811914,0.0057025685799312565,0.006668945453828364,0.04398289599160625,0.0020606021107271305,0.003272054453270372,0.02450881484520145,0.0059463201083465745,0.13668190934795285,0.012684609304411554,0.05404442571949311
428,430,2011-03-25,A drug court program in Georgia where people with offenses that would get minimal or no sentences elsewhere sometimes end up in the system five to ten years.,430,0.0009400606477591418,0.0013715245746028309,0.0009604397943217759,0.010277285093503381,0.0010660934765578426,0.003503549247186682,0.00982523669074725,0.0013624701135144842,0.00109581306387125,0.0012235118276252596,0.8587098595755128,0.05164863748088204,0.05287443612910723,0.0039022935809462584,0.0012387887038617618
429,431,2011-04-01,Stories of people pretending that everything is okay and ignoring the awful stuff that's staring them straight in the face.,431,0.0031862770214081608,0.09765806072882173,0.22151956993772723,0.13958442410698949,0.0021515696551794184,0.0016043166183214912,0.06907501897683471,0.00600565289378789,0.007404736221943403,0.0030586402539354994,0.0999856143918054,0.043097624927202434,0.1680100821089486,0.09276764273297337,0.04489076942412107
430,432,2011-04-08,The story of an entire country deciding whether to give up on just one of its citizens.,432,0.1419774516193382,0.04098584943660097,0.08041725777953959,0.007693362010797831,0.011912484508570605,0.01281179934648918,0.050923558075601096,0.019206012964815118,0.07552392124198054,0.2761618060731429,0.02202757629211911,0.04144439072307172,0.11244350901727096,0.02498918001511736,0.08148184089554476
431,433,2011-04-15,"Stories where the fine print changes everything, whether you read it or not.",433,0.006759536212166156,0.17471411766699493,0.03367700836022897,0.003035531733979461,0.027870033963569317,0.0036575640884255207,0.07772909016842694,0.09456169050255865,0.004976445135196952,0.02058732722633991,0.14210750021096555,0.2482885104709168,0.15065474485235594,0.004263082246209347,0.007117817161665631
432,434,2011-05-06,An hour of stories about...this week.,434,0.01454234088936877,0.031178500271898005,0.11970257205585173,0.06322908675499542,0.014049055717487616,0.08690787594536604,0.26592988029633746,0.155519081101832,0.03276763536608893,0.02097355443069837,0.005931246475529116,0.026731406718545667,0.09608428605882942,0.002380539049653362,0.06407293886751794
433,435,2011-05-13,Can politicians truly create many jobs?,435,0.0015546194352966084,0.6299149672143776,0.00276781408990837,0.002023296267836064,0.002223641514786117,0.1436486927681211,0.1531881699125308,0.009792498926000969,0.002125709252294891,0.024076638181635187,0.0050815100427900484,0.013637187977088565,0.0018504343844127449,0.0018945056952172211,0.006220314337703738
434,436,2011-05-27,"Jon Ronson investigates whether corporate leaders can, in fact, be psychopaths.",436,0.009968686864365306,0.08816473349394609,0.03390677724253873,0.002383540420769697,0.012837527717285125,0.11121460910375328,0.018535623517479755,0.013088697951405593,0.010119501291338527,0.02009889767349333,0.16220418553974808,0.477666777267283,0.03469615014139115,0.003590252589172011,0.001524039186030359
435,437,2011-06-03,"Nurses at a small Texas hospital report a well-connected doctor for dangerous medical practices, and find themselves under arrest.",437,0.007262273839689188,0.03498744124352019,0.011147459365464296,0.003691112891233478,0.040181316366298465,0.024656791126825405,0.13761788253145787,0.003435933778155144,0.0013627910493095067,0.010176879689208272,0.4023646607245593,0.3094157470398211,0.0036462135015590947,0.0015549195730577188,0.008498577279840935
436,438,2011-06-17,Surprising stories of fathers trying to be good dads.,438,0.007656897878027696,0.030170582191602135,0.007517478871870871,0.14576543623774296,0.04529515198989286,0.027245039879150904,0.0016607512370389154,0.08814724946183719,0.0033643011556423854,0.010624846631580294,0.028474984934897023,0.015750021093643624,0.5359737380559224,0.028420682095998524,0.02393283828515221
437,439,2011-06-24,Stories about people who find themselves either unexpectedly being singled out or doing the singling out.,439,0.0014859725770004723,0.009833764027475442,0.07172981533180316,0.2418627881500374,0.0286702393329683,0.01356353565180717,0.2599519424712974,0.013822022836784608,0.0021102090689517745,0.0030985747568517685,0.0035779013936655365,0.042659894496209154,0.2170687714823452,0.025922475532429334,0.06464209289037308
438,440,2011-07-08,Two professors each make a calculation that no one had made before.,440,0.24688281892311031,0.31407502031760626,0.0020315814844001625,0.0008589740729153532,0.034566262202960024,0.009389511402561241,0.061579312416899616,0.0010190999274685374,0.0011319164894506583,0.002726762765519941,0.0724622294317412,0.09455978424967715,0.0007868954680731064,0.012605919990326186,0.1453239108572901
439,441,2011-07-22,"Why would a company rent an office in a tiny town in East Texas, put a nameplate on the door, and leave it completely empty for a year?",441,0.0024956460699064034,0.7044415499126724,0.022979120463016367,0.001588363632858101,0.004796695527068146,0.008406552336089956,0.010555348088252196,0.004505775434854761,0.005544623418433538,0.003419103275787303,0.18693344751611207,0.03195848893109082,0.001362335605412874,0.008605225714859681,0.0024077240735854775
440,442,2011-07-29,"Like a lot of Mexican towns, Florencia has had its share of problems dealing with drug gangs. Until recently, when new narcos rolled into
town.",442,0.03714242236573267,0.004235743627461841,0.5353815226509815,0.09959953019366964,0.0020779553987654294,0.017625105011705867,0.0021572063585877377,0.04991290803360302,0.0054504710577198195,0.0036621916400217122,0.07116078621712321,0.002396489688706819,0.058774155144160935,0.0014521521604291415,0.10897136045133082
441,443,2011-08-12,We head to some of the happiest places on Earth: amusement parks!,443,0.0021189320245727427,0.035816548229265686,0.003850140747942988,0.07206249776095383,0.007553108296625757,0.005664001567389265,0.0010720643461060474,0.07109349352384417,0.04164077546455862,0.6519754764817604,0.0010817654896087545,0.0018364851866614308,0.003300371373305238,0.0064468813825549675,0.09448745812485031
442,444,2011-08-26,A sociologist collects journals filled with gossip about AIDS in Malawi.,444,0.007631350448361374,0.036894190220449735,0.015372300101733717,0.14211246094705438,0.46428661488711975,0.02324562824204365,0.02193314473686722,0.09780303379762104,0.00895247940595509,0.027237119534500843,0.02617157629959569,0.060822912236838785,0.0026461358983289073,0.008312642379275247,0.05657841086425454
